SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
02003862,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.25,8,5,7.8,,2021
02003863,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,5.25,6.75,5.25,8.6,,2021
02003864,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,7.25,5.25,7,8.4,,2021
02003865,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,4,7.75,,,,8.4,9,2021
02003866,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.08,,,5.5,7.5,4.75,8.8,,2021
02003867,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.25,7.5,7,8.4,,2021
02003868,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,6.5,6.75,,,,9.2,9,2021
02003869,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7,,,6.25,8.5,6.75,9,,2021
02003870,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8,,,6.25,8.25,7.75,9.2,,2021
02003871,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.75,7,6,9.4,,2021
02003872,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.5,4.75,6,9.2,,2021
02003873,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,6.25,5.5,6.5,9.4,,2021
02003874,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,7,5.25,4.5,9,,2021
02003875,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,4.25,,,6.25,7,4.75,9.2,,2021
02003876,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.5,,,6.5,8.25,8.5,9.2,,2021
02003877,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,6.5,5,6,9.2,,2021
02003878,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.6,7,7.5,8.5,,,,9,10,2021
02003879,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,7.5,8.75,,,,8.4,9.75,2021
02003880,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.75,,,3,8.75,6.5,9,,2021
02003881,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,,,7.5,7.5,7,9.4,,2021
02003882,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,5.75,7.25,6,,,2021
02003883,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,7.5,3.75,6.75,9.6,,2021
02003884,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,7,7.5,,,,8.8,9.25,2021
02003885,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,6.75,5,5,9.4,,2021
02003886,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7.25,6.25,5.5,9.4,,2021
02003887,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.25,,,7,5.5,5,9.2,,2021
02003888,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.5,6.25,7,9,,2021
02003889,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,6.25,6.5,,,,8.6,9,2021
02003890,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,7.25,,,8,8,8.5,9.2,,2021
02003892,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8.75,5.25,7.5,,,,9.6,8.75,2021
02003893,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,7.25,5.75,5.25,9,,2021
02003895,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.5,8.5,6.25,9.2,,2021
02003896,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,6.25,8.25,8.25,8.6,,2021
02003897,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,5.25,,,8,8.25,4,8.4,,2021
02003898,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7,,,7,7,5,9,,2021
02003899,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,5.5,,,8.25,8,5.25,7.4,,2021
02003900,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,7.5,5,4.25,9.8,,2021
02003901,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,,,5.75,3.5,4.25,8.4,,2021
02003902,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,5.25,7.75,4.75,9.6,,2021
02003903,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,8,7.25,7.5,8.8,,2021
02003904,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.25,,,8,5,5.5,,,2021
02003905,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,6,7.75,,,,9.4,10,2021
02003906,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,8.5,,,5.75,8.5,8.75,9.6,,2021
02003907,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,8,6.5,6.75,9.4,,2021
02003908,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.75,,,7,8,9,9.2,,2021
02003909,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,4.75,7.5,,,,9.2,8.75,2021
02003910,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,,,5,8.5,8.5,8.4,,2021
02003911,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,5,7.75,8,6.4,,2021
02003912,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.75,,,8.25,5.75,6,8.8,,2021
02003913,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.75,6.75,9.25,,,,9.8,8.75,2021
02003914,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,8,5,8.25,,,,,9,2021
02003915,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,6.25,7.75,4.25,9.4,,2021
02003916,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,8.25,8.75,7,9,,2021
02003917,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,3.75,,,8,8,5.25,4.4,,2021
02003918,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,8.25,7.75,6.25,9.4,,2021
02003919,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7.75,4,4.5,9.4,,2021
02003920,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5,7.25,8.25,,,,8.2,9.75,2021
02003921,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,6.75,6.75,6.5,8.8,,2021
02003922,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,5,7.25,,,,8.6,8.5,2021
02003923,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.75,,,6.5,8.25,5.5,9.6,,2021
02003924,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5,,,7.5,5.25,7.25,9.2,,2021
02003925,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.5,,,7,6.5,5.5,9.4,,2021
02003926,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.5,,,6.25,8.5,10,9.2,,2021
02003927,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,7,7.75,7.25,9.4,,2021
02003928,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,7.75,6.5,7,9.6,,2021
02003929,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.25,4.5,7.5,,,,9.8,9.25,2021
02003930,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,6.5,7.75,7.25,7.8,,2021
02003931,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,8.75,6.25,6.25,10,,2021
02003932,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.25,6.5,6,9.2,,2021
02003934,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6,,,7.5,7.25,4.5,10,,2021
02003935,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,7.25,7,7.25,8.8,,2021
02003936,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7,,,6.25,6.5,5.25,8.8,,2021
02003937,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.75,,,6.25,7.75,5,9.6,,2021
02003938,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4,,,6.75,8,6.75,9.2,,2021
02003939,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,4.5,,,5.25,8.25,8,9.2,,2021
02003941,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,,,7.5,7.75,5.75,7.4,,2021
02003942,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,5,6.75,8,8.8,,2021
02003943,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6,,,7,6.25,7,9.6,,2021
02003944,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,3.75,,,7,8.25,7.75,9,,2021
02003945,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,6.75,6,4.5,9.2,,2021
02003946,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,,,5.75,3.5,5.25,8.8,,2021
02003947,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,7,8.5,,,,9.6,9.5,2021
02003948,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8.5,,,7,8,4.75,8.8,,2021
02003949,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,5.25,7.75,,,,8.6,9.5,2021
02003950,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,7.25,,,7,7.25,9.5,8.4,,2021
02003951,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6.75,,,5.5,8.25,8.25,8.4,,2021
02003952,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,7.75,7.5,7,9.8,,2021
02003953,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.4,6.75,,,8.25,8.25,5.5,8.8,,2021
02003954,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.5,,,8.5,6.5,6.5,8.4,,2021
02003955,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,7,8,8,10,,2021
02003956,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5.5,,,6,6.75,5.5,7.8,,2021
02003957,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,4.5,8,4.75,8.4,,2021
02003958,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,7.5,8,,,,9.2,9.25,2021
02003959,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5,5.75,7.25,,,,9.2,9.25,2021
02003960,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,8,5.5,4.75,8.8,,2021
02003961,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,6,7.75,,,,9.2,9,2021
02003962,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7,5.75,7,,,,9,8.5,2021
02003963,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,6.25,7.25,,,,9.4,8.25,2021
02003964,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.5,3.5,7,,,,8.8,8.25,2021
02003965,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,5.5,5.25,7.75,9.4,,2021
02003966,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,6,4.25,4.5,8.8,,2021
02003967,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,7,3.75,6.25,5.8,,2021
02003968,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,5,5,6.25,9.6,,2021
02003969,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,7.25,,,7.25,7.5,5.5,9.2,,2021
02003970,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5,,,7.25,4.5,5.25,9.2,,2021
02003971,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.25,,,8.5,5.25,4.5,9.8,,2021
02003972,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.75,5.25,8.25,,,,9.6,8.25,2021
02003973,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,7,7,6.75,9.6,,2021
02003974,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,7,7.25,7.75,9.2,,2021
02003975,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.5,,,6.5,9.5,9.5,8.4,,2021
02003976,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,7,7.25,,,,9,10,2021
02003977,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.5,5.5,8.25,,,,9.2,9.5,2021
02003978,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,8,6.75,8.5,,,,9.4,9.75,2021
02003979,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,7.25,6.75,5.75,9.8,,2021
02003980,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,5.75,7.5,9.25,9.4,,2021
02003981,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6.25,,,7.5,5.5,5.75,8.4,,2021
02003982,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,6.25,5.5,5.5,9.4,,2021
02003983,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,7.25,6.25,5,8.6,,2021
02003984,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,6.25,7.25,6,9.4,,2021
02003985,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,4,,,7,6.75,5.75,10,,2021
02003986,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,,,8.25,7.75,5.75,9.4,,2021
02003987,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.75,8.5,,,,8.8,9.25,2021
02003988,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,8,,,7.75,5.75,5.25,9.2,,2021
02003989,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,4.25,6.25,,,,6.8,7,2021
02003990,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,,,6.5,5.5,5.25,9.4,,2021
02003991,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,6.75,7.25,,,,9.2,9,2021
02003992,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,5.75,9,8.5,8.8,,2021
02003993,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,7,7.25,5.5,10,,2021
02003994,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5,,,6.25,7.25,8.5,9.4,,2021
02003995,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,6.75,8.25,10,9.2,,2021
02003996,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7.25,7,6.5,9.2,,2021
02003997,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5,,,6.75,8.25,7.75,9.4,,2021
02003998,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7,8.25,6.75,9.4,,2021
02003999,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,7.5,7.5,5.75,9,,2021
02004000,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.25,,,6.75,7.75,6,9.8,,2021
02004001,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6.5,,,7.5,6.25,7.25,7.8,,2021
02004002,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7,,,6.5,8.5,9.75,8.8,,2021
02004004,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.25,,,6.75,6.75,5,9.4,,2021
02004005,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,8,7.75,6.5,10,,2021
02004006,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,6,8,5.5,7.6,,2021
02004007,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,4.75,,,9,8.75,6.5,8.8,,2021
02004008,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,8.25,5.25,5.75,9.8,,2021
02004009,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.5,,,5.75,5.5,7.5,4.4,,2021
02004010,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5,2.75,7.75,,,,8.2,9,2021
02004011,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,6.5,6.75,4.5,9.6,,2021
02004012,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,6.5,5,4.5,9.4,,2021
02004013,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,,,8,8.25,6,9.2,,2021
02004014,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,7.25,8,4.75,8.6,,2021
02004015,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,5.25,6.75,,,,7.2,8,2021
02004016,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.25,6.5,6,9.8,,2021
02004018,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8,5,6.5,,,,9.8,8,2021
02004019,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,5.75,,,8.5,4.5,4.5,9.2,,2021
02004020,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,,,6.75,4.25,3.75,9.2,,2021
02004021,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7,,,4.75,4.25,2.25,8.8,,2021
02004022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,6.25,9,7,9.4,,2021
02004023,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7,,,7.75,9,8.25,,,2021
02004024,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,7.5,4.5,6.75,8.8,,2021
02004025,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6.25,7,7,,,,9.8,9,2021
02004026,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5.75,,,7.25,4.5,7,9.2,,2021
02004027,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,3.25,,,7.75,4,4.75,9.6,,2021
02004028,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.6,6.5,,,8.25,7.25,7.75,9.6,,2021
02004029,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,4.75,8.25,8,8.6,,2021
02004030,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6,,,6.25,7.75,8.5,8.2,,2021
02004031,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.75,,,8,6.75,5.75,9.6,,2021
02004032,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5,,,6.75,6,5.75,9.6,,2021
02004033,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,5.5,3,6.25,7,,2021
02004034,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6,,,8,5.5,7,9.6,,2021
02004036,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,8,8,6,9.4,,2021
02004037,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,8.25,5.25,5.5,9.6,,2021
02004038,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,7,8.75,8.25,9.2,,2021
02004039,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,7.75,8.75,,,,9.6,9.5,2021
02004040,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,4.5,6.75,,,,8.8,6,2021
02004041,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,9,8.75,,,,9.6,9.25,2021
02004042,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,8.5,8.25,6.25,9.2,,2021
02004043,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,5.25,6.5,5.25,9.4,,2021
02004044,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,7.5,4.75,6.75,9,,2021
02004045,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,8.5,6,5.25,9.8,,2021
02004046,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,5.75,7,,,,8.4,9,2021
02004047,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,5,,,9,6.25,5.5,10,,2021
02004048,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,5.75,4,5.5,9.8,,2021
02004049,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,7.25,5.75,4.25,8.8,,2021
02004050,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,8.25,4.75,4.25,9.8,,2021
02004051,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.25,,,6.75,4.75,4.75,9.2,,2021
02004052,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7,,,5.75,6.25,3.5,8.6,,2021
02004053,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,6.5,4.5,4.25,9,,2021
02004054,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,3.25,,,7.75,7.5,7,7.6,,2021
02004055,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,5.25,7.25,,,,6.4,9,2021
02004056,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,8.5,,,7.25,7.5,6.75,10,,2021
02004057,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,5,8.25,8,8.4,,2021
02004058,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.5,,,8,5.25,6.75,9.8,,2021
02004060,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.25,,,5.5,4.25,4,9.2,,2021
02004061,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5,,,8,4.5,4,9.4,,2021
02004062,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.4,6.5,,,8.5,8.75,6,9.4,,2021
02004063,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,7.25,4,3.25,8.8,,2021
02004064,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.5,5.75,5.75,9.6,,2021
02004065,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.25,,,6.75,5.75,2.75,7.6,,2021
02004066,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,3.5,7.75,6.5,8,,2021
02004067,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,5.25,7.5,8,8.8,,2021
02004068,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,4.25,3.75,5,8.8,,2021
02004069,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,7,8,4.5,8.8,,2021
02004070,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,,,4,4.5,5,,,2021
02004071,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,4,,,7.25,9.5,5.5,9.8,,2021
02004072,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.75,,,7.75,5,5.75,9.4,,2021
02004073,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,8.5,9,5.5,8.6,,2021
02004074,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5,,,7,7.5,3.75,7.2,,2021
02004075,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,7,7,6,9.6,,2021
02004076,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,8,8,,,,9.6,8.75,2021
02004077,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,5.5,4.5,3.75,9,,2021
02004078,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,5.5,8,,,,9.2,9.75,2021
02004079,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,4.25,6.75,5.5,6.4,,2021
02004080,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.5,,,8.25,3.25,3.25,9,,2021
02004081,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,4,7.25,,,,8.8,8.75,2021
02004082,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.75,,,5,8,4.5,9.4,,2021
02004083,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,8.25,5.75,4,9.2,,2021
02004084,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.25,,,3.75,5,4.5,5.8,,2021
02004085,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,5.5,6.25,5.5,8.2,,2021
02004086,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.75,,,8.75,8,6,9.6,,2021
02004087,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.25,,,6,5.75,5.25,8.4,,2021
02004088,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,6,7.75,5,,,2021
02004089,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,7.75,8.5,6,7.8,,2021
02004090,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,7.25,5.75,5.5,8.8,,2021
02004091,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.75,4,4.75,8.2,,2021
02004092,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,5,6.5,,,,8.8,8.75,2021
02004093,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.25,,,4.5,6.25,5,,,2021
02004094,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6,7,6.75,,,,8,9.25,2021
02004095,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.25,,,6.25,6.75,5.25,8.6,,2021
02004096,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,7.25,8,,,,8.8,9.5,2021
02004097,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,5.75,7,,,,8.4,8.25,2021
02004098,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6,5.5,7,,,,9.2,9.75,2021
02004099,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7.5,7.75,5.75,9.4,,2021
02004100,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,7.5,5.75,6.25,9.6,,2021
02004101,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,,,5.75,6,5.5,9.2,,2021
02004102,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,9,7.25,8.25,,,,9,9.75,2021
02004103,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,4.75,8,9.25,8.8,,2021
02004104,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,5,5.25,5,6.4,,2021
02004105,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,4.25,8,8.75,8.4,,2021
02004106,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,3.75,7,,,,,9.25,2021
02004107,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,5,8,,,,9.2,8.25,2021
02004109,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6,,,6.25,7.75,8.25,9.2,,2021
02004110,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6,4.25,7,,,,9.4,8.5,2021
